6864,7511586.074,4691093.79
6843,7511572.205,4691120.93
6871,7511690.503,4691064.067
6873,7511645.16,4691076.97
6867,7511712.934,4691083.506
6865,7511631.89,4691080.75
6869,7511722.702,4691055.125
6844,7511561.645,4691100.853
6866,7511684.404,4691090.327
6868,7511713.944,4691077.116
6870,7511696.01,4691062.54
6872,7511682.68,4691066.29
1,7511595.783,4691154.267
2,7511590.33,4691147.045
3,7511585.108,4691139.995
4,7511580.331,4691132.936
5,7511575.608,4691125.959
6,7511712.504,4691087.191
7,7511711.554,4691095.326
8,7511710.529,4691104.098
9,7511709.326,4691113.643
10,7511707.989,4691124.042
11,7511651.886,4691139.155
12,7511649.828,4691130.344
13,7511647.819,4691122.047
14,7511645.942,4691114.131
15,7511644.056,4691106.575
